"Children Looked After (CLA) on 31 March placed in children's homes outside the local authority boundary, 2014 to 2024",,,,,,,,,,,,,
Coverage: England,,,,,,,,,,,,,
Source: SSDA903,,,,,,,,,,,,,
,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,
National and regional numbers have been rounded to the nearest 10.,,,,,,,,,,,,,
Figures exclude children looked after under a series of short-term respite placements.,,,,,,,,,,,,,
Historical data may differ from older publications which is mainly due to amendments made by local authorities after the previous publication.,,,,,,,,,,,,,
Placement locality denotes whether or not the placement is within the geographical boundary of the responsible LA.,,,,,,,,,,,,,
c  Figures not shown in order to protect confidentiality. ,,,,,,,,,,,,,
z  Figures are not applicable.,,,,,,,,,,,,,
See https://explore-education-statistics.service.gov.uk/methodology/children-looked-after-in-england-including-adoptions#content-section-3-content-6 for further information. ,,,,,,,,,,,,,
,,,,,,,,,,,,,
time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,cla_group,characteristic,number,percentage
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,Locality of placement,Placed outside the local authority boundary,88,73
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,Locality of placement,Placed outside the local authority boundary,47,64
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,Locality of placement,Placed outside the local authority boundary,44,55
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,Locality of placement,Placed outside the local authority boundary,94,57
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,Locality of placement,Placed outside the local authority boundary,45,60
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,Locality of placement,Placed outside the local authority boundary,24,36
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,Locality of placement,Placed outside the local authority boundary,z,z
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Locality of placement,Placed outside the local authority boundary,103,66
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Locality of placement,Placed outside the local authority boundary,25,66
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Locality of placement,Placed outside the local authority boundary,33,79
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Locality of placement,Placed outside the local authority boundary,86,77
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Locality of placement,Placed outside the local authority boundary,46,51
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Locality of placement,Placed outside the local authority boundary,124,55
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Locality of placement,Placed outside the local authority boundary,39,66
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Locality of placement,Placed outside the local authority boundary,59,89
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Locality of placement,Placed outside the local authority boundary,57,74
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Locality of placement,Placed outside the local authority boundary,57,48
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Locality of placement,Placed outside the local authority boundary,54,77
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Locality of placement,Placed outside the local authority boundary,103,74
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Locality of placement,Placed outside the local authority boundary,38,81
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Locality of placement,Placed outside the local authority boundary,20,71
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Locality of placement,Placed outside the local authority boundary,18,62
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Locality of placement,Placed outside the local authority boundary,40,61
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Locality of placement,Placed outside the local authority boundary,68,70
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Locality of placement,Placed outside the local authority boundary,70,59
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Locality of placement,Placed outside the local authority boundary,51,45
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Locality of placement,Placed outside the local authority boundary,23,34
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Locality of placement,Placed outside the local authority boundary,c,c
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Locality of placement,Placed outside the local authority boundary,c,c
